,label,num_niches,mean_load,var_load,load_ratio,mean_resources,weighted_pref,cosine_similarity,taylor,alpha,EnvDim,EnvDimLog,EnvPr,EnvPrLog,EnvPrCorr,EnvPrLogCorr,best_dist,num_resources,generalists,crm_sparsity,mean_num_resources,comp,exp_cg,exp_cg_null,NicheDim,NicheDim_null
165,PRJEB30292,5,0.971090090657336,0.0005166865299251816,0.3751279822219961,29.71794871794872,30.941213928838177,0.9071630958907783,0.9189382406381862,3.375563212593454,2.3058410028905336,4.755887747456675,19.74703709180211,19.659032172901668,-65.77251197840451,-65.86826209298297,0.26391758963844586,250,1.0411625049393347,0.11887179487179488,29.71794871794872,4.829905193858058,0.37579321309832303,0.055824548868740005,2.6610379462557208,17.913266121528277
166,PRJNA304948,5,3.5135833691011427,0.12974697162878485,1.3499718545653474,29.46153846153846,29.957205864190854,0.9056968040801783,1.101513776916707,2.809213834216576,4.038390840276921,6.014139875026359,52.231091286695786,47.032868128778155,-23.24145054819317,-29.066888977027666,0.23037122725663783,250,1.016824219933371,0.11784615384615385,29.46153846153846,6.1817136577479115,0.181724377401894,0.07829739271875001,5.502839048326697,12.771817365516544
167,PRJNA386260,5,0.6416441595736394,0.0012081219908220376,0.25664625605589925,29.70886075949367,30.925483145917845,0.9055392658220367,0.9997438713825387,3.138725005082532,2.922076703790448,5.629397766786856,39.0352858844865,33.33863571598458,-46.46087185866266,-52.4414839350532,0.177936124903955,250,1.0409514991595696,0.11883544303797468,29.70886075949367,5.276838027264335,0.23480150968934102,0.065299057255402,4.258916398463837,15.314156773944434
168,PRJNA604280,5,88.56864739512234,29.86561134288271,34.31870634105155,28.274725274725274,29.235851317085114,0.9075528674669958,1.0351611705671362,3.0794320651184934,4.0809924850396175,5.608906498502789,50.783942944597115,46.186959638106565,-22.02422568906995,-26.57661725456338,0.2743159650105136,250,1.033992409582101,0.1130989010989011,28.274725274725274,6.673594332059981,0.16857179947335302,0.06635048110418601,5.932190337435859,15.07148076936718
169,PRJNA449103,5,0.3538993232347558,0.004733652696347968,0.14231604831868797,28.696202531645568,29.78790643099907,0.9074948239328473,1.1206409960936572,2.415543249181503,4.264011167592138,5.5774574853375425,54.34449311337503,51.76599056318035,-21.30727405957861,-24.572236217901562,0.18252363354396936,250,1.0380434971543566,0.11478481012658227,28.696202531645568,6.433435615350131,0.204995288273658,0.11154670864157801,4.878160900288851,8.964854384123525
170,PRJNA760529,5,0.9259274700562224,0.003179047353872695,0.34299197450407726,30.256756756756758,31.36788963596324,0.9045920210537517,0.963741933512973,3.102657676976347,2.5061451134894943,5.7650881548388195,28.958091998638782,25.959866218796027,-56.32482361233214,-59.582551837747005,0.22613866022808665,250,1.0367234627339348,0.12102702702702703,30.256756756756758,4.926452658679578,0.302285049262328,0.065097772759174,3.308135822265504,15.361508660203333
171,PRJEB41341,5,1.6279137670340267,0.008788860586225073,0.6518984417053717,29.736842105263158,32.517045764015776,0.9036013026617523,0.9395317324731425,3.0175962871851225,3.7921098188474143,5.874140913691165,56.598645102800624,54.103975433412934,-31.121382712513032,-33.54518117395791,0.2757586385348192,250,1.0934935743651324,0.11894736842105263,29.736842105263158,5.237058331538146,0.16206764053534,0.070102647527243,6.170263210452199,14.264796484489178
172,PRJEB32077,5,0.11463511332613992,0.00010517517054420365,0.046838978145209625,30.35211267605634,31.7828395032363,0.9039254997735268,0.9940161311300294,2.6640622545799557,2.923588085071693,5.2142324730590905,45.24255967017405,39.11676466950516,-40.007442032224425,-46.244931072214996,0.2503241769970154,250,1.0471376356054651,0.12140845070422535,30.35211267605634,5.098639720233596,0.23965631166918602,0.089093419913673,4.172642034900246,11.224173468354332
173,PRJNA517509,5,0.7344302119083305,0.00318697225229802,0.30190291808509206,29.263157894736842,29.50220709739044,0.9060436233688876,1.0202231031579745,2.9318567528165,3.641255554502531,6.292501934764949,53.34207350335931,47.85916758573869,-21.866082808183172,-27.18330684523113,0.27116686917148863,250,1.008168947572695,0.11705263157894737,29.263157894736842,6.157377044376815,0.167176487960769,0.077933439297729,5.981702404435414,12.83146245066513
174,PRJNA742936,5,0.7164046367822806,0.00030779743111576213,0.2832148829636886,30.235294117647058,31.685274777745605,0.903853180497075,0.869384487971449,3.1807455724923774,2.180441541684913,4.4637668368918035,21.844082302171742,22.650553696359427,-65.38199855367213,-64.02584697686504,0.27055757503033906,250,1.0479565587970336,0.12094117647058823,30.235294117647058,5.112032367789713,0.378033085281096,0.064511164892849,2.645271112332469,15.50119272626635
175,PRJEB35994,5,1.5688862334317937,0.0041237846522371915,0.6198193093216069,28.85,30.79665237674283,0.908664078341502,0.9692561365045914,3.089776041867017,2.344545368988958,4.864092150361531,20.72408473953742,17.01192983666313,-54.05092876211617,-58.11525924466724,0.10846872309224659,250,1.0674749524000982,0.1154,28.85,5.329176804918243,0.35700405910660205,0.068123079311807,2.8010885996716306,14.679312945072367
176,PRJNA414072,5,0.22232989956189694,0.0010044095992511619,0.09056060865839809,28.663265306122447,30.000173411294888,0.9081864378827029,1.0628544662250865,2.6848294329664446,4.41083714566526,6.220737059929799,65.97583980885346,66.55256640707528,-19.72293837890912,-19.237632543596135,0.16242476624545465,250,1.0466418634058026,0.1146530612244898,28.663265306122447,6.064151673954605,0.14765517442019901,0.09119664257851001,6.772536106009986,10.965315956002579
177,PRJNA430990,6,0.05787604785385946,6.518193519943962e-05,0.022848963154038986,31.10958904109589,34.14920780785394,0.9026932590493797,1.0100937359586222,2.4013718772566164,11.02591367585317,13.335844064276458,73.95298379574727,75.3934830833024,-13.93449667878778,-12.5944367140129,0.2438893405421352,250,1.0977068119653621,0.12443835616438356,31.10958904109589,5.382959444311343,0.128166409601488,0.10656704894628401,7.802356351475653,9.383763648217924
178,PRJEB27564,6,0.1406138136137133,0.00020868240913085042,0.055448932169418895,28.54022988505747,31.36927031349672,0.9067222461608274,1.0356324405557924,2.8715908876166,12.467045035735747,12.04260080119088,72.83388418601983,74.06205030221741,-14.479452617077968,-13.265635073771719,0.17859383910788196,250,1.0991246545606985,0.11416091954022989,28.54022988505747,5.740616991267519,0.10283775738047601,0.07341592279594801,9.724054913996524,13.621023368178548
